2.02,0.52,-11.24,0.01,4.191379070281982
2.03,0.54,-11.24,0.01,4.193376541137695
2.04,0.55,-11.24,0.01,4.194773197174072
2.05,0.54,-11.24,0.01,4.240203380584717
2.06,0.54,-11.23,0.01,4.241157531738281
2.07,0.53,-11.23,0.01,4.287984371185303
2.08,0.52,-11.23,0.01,4.288982629776001
2.08,0.5,-11.23,0.01,4.290985822677612
2.09,0.48,-11.23,0.01,4.3368916511535645
2.1,0.47,-11.23,0.01,4.337892532348633
2.1,0.45,-11.23,0.01,4.338887453079224
2.09,0.43,-11.23,0.01,4.3853724002838135
2.09,0.42,-11.23,0.01,4.386370897293091
2.09,0.42,-11.23,0.01,4.38837194442749
2.08,0.41,-11.22,0.01,4.435068368911743
2.09,0.41,-11.21,0.01,4.436062574386597
2.1,0.41,-11.2,0.01,4.43766975402832
2.12,0.4,-11.19,0.01,4.484377384185791
2.14,0.39,-11.18,0.01,4.484377384185791
2.17,0.38,-11.17,0.01,4.486219882965088
2.19,0.38,-11.17,0.01,4.532298564910889
2.21,0.38,-11.16,0.01,4.533300399780273
2.23,0.38,-11.15,0.01,4.535416126251221
2.25,0.38,-11.15,0.01,4.582997798919678
2.26,0.37,-11.14,0.01,4.5855982303619385
2.27,0.35,-11.14,0.01,4.588613748550415
2.28,0.35,-11.14,0.01,4.630933046340942
2.29,0.33,-11.13,0.01,4.631962537765503
2.29,0.32,-11.14,0.01,4.680391788482666
2.27,0.33,-11.15,0.01,4.680391788482666
2.17,0.4,-11.19,0.01,4.684906959533691
2.09,0.46,-11.21,0.01,4.726924180984497
2.06,0.49,-11.22,0.01,4.727923393249512
2.04,0.49,-11.21,0.01,4.729921340942383
2.03,0.49,-11.21,0.01,4.763849973678589
2.01,0.49,-11.21,0.01,4.763849973678589
2.0,0.49,-11.2,0.01,4.763849973678589
1.98,0.5,-11.2,0.01,4.814206123352051
1.97,0.52,-11.19,0.01,4.814206123352051
1.97,0.56,-11.18,0.01,4.814206123352051
1.96,0.58,-11.18,0.01,4.874352216720581
1.96,0.6,-11.17,0.01,4.875371932983398
1.96,0.63,-11.16,0.01,4.875371932983398
1.96,0.64,-11.16,0.01,4.915119647979736
1.96,0.63,-11.15,0.01,4.915119647979736
1.96,0.62,-11.15,0.01,4.915119647979736
1.96,0.6,-11.15,0.01,4.971266746520996
1.96,0.58,-11.15,0.01,4.97227144241333
1.96,0.57,-11.15,0.01,5.019605875015259
1.93,0.56,-11.17,0.01,5.0206139087677
1.89,0.53,-11.2,0.01,5.0216064453125
1.86,0.51,-11.22,0.01,5.068572282791138
1.83,0.48,-11.24,0.01,5.069575548171997
1.82,0.46,-11.26,0.01,5.0705766677856445
1.83,0.44,-11.27,0.01,5.117143869400024
1.83,0.42,-11.28,0.01,5.118139266967773
1.83,0.38,-11.29,0.01,5.119139909744263
1.84,0.35,-11.3,0.01,5.165892601013184
1.84,0.32,-11.31,0.01,5.16689658164978
1.85,0.28,-11.31,0.01,5.167896270751953
1.86,0.28,-11.32,0.01,5.214242458343506
1.87,0.31,-11.32,0.01,5.215243577957153
1.88,0.34,-11.32,0.01,5.217247724533081
1.9,0.38,-11.32,0.01,5.263767719268799
1.9,0.43,-11.31,0.01,5.2647035121917725
1.91,0.47,-11.31,0.01,5.265821933746338
1.92,0.49,-11.31,0.01,5.312027454376221
1.93,0.48,-11.31,0.01,5.313565015792847
1.94,0.47,-11.31,0.01,5.314584493637085
1.96,0.45,-11.31,0.01,5.409532785415649
1.97,0.42,-11.31,0.01,5.409532785415649
1.98,0.4,-11.31,0.01,5.409532785415649
1.99,0.36,-11.31,0.01,5.409532785415649
2.01,0.32,-11.3,0.01,5.4227988719940186
2.03,0.27,-11.3,0.01,5.424728631973267
2.04,0.24,-11.3,0.01,5.458738327026367
2.05,0.2,-11.3,0.01,5.460651159286499
2.06,0.17,-11.3,0.01,5.508071660995483
2.06,0.14,-11.3,0.01,5.50907039642334
2.06,0.13,-11.3,0.01,5.510075807571411
2.06,0.11,-11.3,0.01,5.5562522411346436
2.07,0.08,-11.29,0.01,5.557271242141724
2.08,0.06,-11.29,0.01,5.558255910873413
2.09,0.04,-11.28,0.01,5.605687618255615
2.1,0.02,-11.28,0.01,5.607685327529907
2.11,0.01,-11.27,0.01,5.607685327529907
2.11,0.0,-11.26,0.01,5.65347695350647
2.12,-0.01,-11.26,0.01,5.654436349868774
2.13,-0.01,-11.25,0.01,5.65543794631958
2.13,-0.02,-11.25,0.01,5.704562664031982
2.12,-0.02,-11.24,0.01,5.707580089569092
2.13,-0.03,-11.24,0.01,5.75116229057312
2.14,-0.04,-11.23,0.01,5.752161741256714
2.14,-0.04,-11.23,0.01,5.753161668777466
2.14,-0.05,-11.23,0.01,5.799762964248657
2.14,-0.05,-11.23,0.01,5.799762964248657
2.13,-0.06,-11.23,0.01,5.799762964248657
2.13,-0.06,-11.23,0.01,5.848454713821411
2.12,-0.07,-11.23,0.01,5.848454713821411
2.11,-0.08,-11.22,0.01,5.848454713821411
2.11,-0.09,-11.22,0.01,5.8974244594573975
2.1,-0.1,-11.22,0.01,5.898420572280884
2.08,-0.1,-11.23,0.01,5.898778915405273
2.07,-0.11,-11.23,0.01,5.94654655456543
2.05,-0.12,-11.23,0.01,5.947546482086182
2.03,-0.12,-11.24,0.01,5.94854736328125
2.02,-0.12,-11.24,0.01,5.995803117752075
2.01,-0.11,-11.24,0.01,5.996804714202881
2.0,-0.11,-11.24,0.01,5.997806072235107
2.0,-0.1,-11.23,0.01,6.031230449676514
2.01,-0.09,-11.22,0.01,6.044611692428589
2.01,-0.07,-11.21,0.01,6.046626329421997
2.02,-0.07,-11.21,0.01,6.0885162353515625
2.02,-0.06,-11.2,0.01,6.0885162353515625
2.03,-0.04,-11.2,0.01,6.131680250167847
2.04,-0.03,-11.19,0.01,6.131680250167847
2.05,-0.02,-11.19,0.01,6.131680250167847
2.05,-0.02,-11.19,0.01,6.18986701965332
2.05,-0.03,-11.19,0.01,6.190869331359863
2.06,-0.05,-11.18,0.01,6.191864967346191
2.06,-0.06,-11.18,0.01,6.2333900928497314
2.07,-0.07,-11.18,0.01,6.2333900928497314
2.13,0.02,-11.16,0.01,6.2333900928497314
2.45,0.82,-11.0,0.01,6.282639980316162
2.74,1.77,-10.72,0.01,6.282639980316162
2.94,2.21,-10.48,0.01,6.2891504764556885
3.03,2.33,-10.37,0.01,6.3335254192352295
3.08,2.44,-10.28,0.01,6.383994817733765
3.1,2.53,-10.23,0.01,6.383994817733765
3.13,2.57,-10.18,0.01,6.383994817733765
3.18,2.61,-10.12,0.01,6.383994817733765
3.21,2.65,-10.08,0.01,6.389512538909912
3.22,2.68,-10.05,0.01,6.432703018188477
3.24,2.71,-10.03,0.01,6.432703018188477
3.29,2.75,-9.97,0.01,6.432703018188477
3.43,2.86,-9.83,0.01,6.481664657592773
3.54,2.91,-9.73,0.01,6.481664657592773
3.57,2.94,-9.7,0.01,6.5306477546691895
3.59,2.95,-9.69,0.01,6.53273606300354
3.59,2.96,-9.69,0.01,6.53273606300354
3.6,2.96,-9.69,0.01,6.579611778259277
3.6,2.96,-9.7,0.01,6.581614017486572
3.6,2.96,-9.7,0.01,6.582609415054321
3.6,2.95,-9.71,0.01,6.628495931625366
3.6,2.94,-9.72,0.01,6.630498170852661
3.64,2.94,-9.7,0.01,6.631507635116577
3.99,2.95,-9.38,0.01,6.6653594970703125
4.12,2.99,-9.24,0.01,6.678779602050781
4.16,2.97,-9.2,0.01,6.679779529571533
4.17,2.96,-9.2,0.01,6.715172529220581
4.18,2.96,-9.2,0.01,6.715172529220581
4.19,2.96,-9.19,0.01,6.728424787521362
4.2,2.97,-9.18,0.01,6.764233827590942
4.2,3.01,-9.17,0.01,6.764233827590942
4.2,3.05,-9.15,0.01,6.764233827590942
4.2,3.09,-9.14,0.01,6.814429998397827
4.19,3.13,-9.14,0.01,6.814429998397827
4.19,3.18,-9.13,0.01,6.86432671546936
4.18,3.19,-9.13,0.01,6.86432671546936
4.08,3.16,-9.25,0.01,6.86432671546936
3.17,3.05,-10.07,0.01,6.914943218231201
3.02,3.03,-10.16,0.01,6.914943218231201
3.01,3.03,-10.15,0.01,6.914943218231201
2.98,3.04,-10.16,0.01,6.9636335372924805
2.95,3.07,-10.17,0.01,6.9636335372924805
2.93,3.09,-10.16,0.01,6.9636335372924805
2.92,3.13,-10.15,0.01,7.018665790557861
2.93,3.18,-10.11,0.01,7.019663095474243
2.93,3.25,-10.08,0.01,7.020663738250732
2.92,3.28,-10.04,0.01,7.067662954330444
2.91,3.32,-10.0,0.01,7.068664073944092
2.91,3.35,-9.97,0.01,7.069664716720581
2.89,3.37,-9.94,0.01,7.115873098373413
2.87,3.37,-9.91,0.01,7.116875886917114
2.85,3.36,-9.9,0.01,7.117872714996338
2.8,3.32,-9.91,0.01,7.164873123168945
2.42,3.29,-10.11,0.01,7.165869951248169
1.5,3.26,-10.46,0.01,7.16687273979187
1.32,3.28,-10.5,0.01,7.210505247116089
1.26,3.28,-10.51,0.01,7.210505247116089
1.2,3.28,-10.51,0.01,7.261880874633789
1.15,3.24,-10.53,0.01,7.26288628578186
1.13,3.2,-10.55,0.01,7.263883590698242
1.1,3.18,-10.56,0.01,7.3103601932525635
1.07,3.16,-10.58,0.01,7.3103601932525635
1.06,3.14,-10.59,0.01,7.3103601932525635
1.05,3.11,-10.6,0.01,7.358903646469116
1.06,3.08,-10.6,0.01,7.360905408859253
1.06,3.06,-10.61,0.01,7.361901760101318
1.06,3.03,-10.62,0.01,7.4084718227386475
1.06,3.0,-10.63,0.01,7.40947151184082
1.07,2.98,-10.64,0.01,7.410473823547363
1.07,2.95,-10.65,0.01,7.457298040390015
1.08,2.92,-10.66,0.01,7.458298206329346
1.09,2.89,-10.67,0.01,7.459294557571411
1.09,2.86,-10.68,0.01,7.5058913230896
1.09,2.83,-10.68,0.01,7.5068957805633545
1.08,2.81,-10.69,0.01,7.507890462875366
1.08,2.77,-10.69,0.01,7.5540854930877686
1.08,2.74,-10.7,0.01,7.555081605911255
1.11,2.71,-10.7,0.01,7.557081460952759
1.13,2.67,-10.71,0.01,7.6029887199401855
1.16,2.62,-10.71,0.01,7.604976177215576
1.2,2.58,-10.71,0.01,7.6519622802734375
1.23,2.54,-10.72,0.01,7.652951240539551
1.27,2.52,-10.72,0.01,7.6539530754089355
1.29,2.49,-10.72,0.01,7.7008280754089355
1.31,2.47,-10.73,0.01,7.702357292175293
1.32,2.43,-10.73,0.01,7.703375816345215
1.33,2.41,-10.74,0.01,7.750280380249023
1.33,2.36,-10.74,0.01,7.751275300979614
1.35,2.32,-10.75,0.01,7.752181529998779
1.36,2.27,-10.75,0.01,7.7989420890808105
1.37,2.23,-10.75,0.01,7.799976587295532
1.36,2.19,-10.75,0.01,7.800941467285156
1.35,2.16,-10.75,0.01,7.847609519958496
1.34,2.13,-10.76,0.01,7.8486106395721436
1.33,2.11,-10.76,0.01,7.849999666213989
1.33,2.09,-10.76,0.01,7.896589040756226
1.33,2.08,-10.76,0.01,7.897581338882446
1.33,2.07,-10.76,0.01,7.899120569229126
1.34,2.07,-10.77,0.01,7.944085359573364
1.35,2.06,-10.76,0.01,7.945086479187012
1.37,2.06,-10.76,0.01,7.99393892288208
1.38,2.04,-10.77,0.01,7.994906187057495
1.39,2.03,-10.77,0.01,7.995924711227417
1.43,2.02,-10.77,0.01,8.042637825012207
1.46,2.03,-10.76,0.01,8.043903350830078
1.47,2.02,-10.76,0.01,8.043903350830078
1.49,2.02,-10.76,0.01,8.093931198120117
1.5,2.02,-10.76,0.01,8.096371173858643
1.51,2.02,-10.76,0.01,8.096371173858643
1.51,2.02,-10.76,0.01,8.14061951637268
1.52,2.02,-10.76,0.01,8.14163875579834
1.53,2.03,-10.76,0.01,8.142635107040405
1.54,2.03,-10.75,0.01,8.190022230148315
1.58,2.04,-10.75,0.01,8.192013502120972
1.61,2.05,-10.74,0.01,8.23975682258606
1.63,2.05,-10.73,0.01,8.242775678634644
1.65,2.07,-10.73,0.01,8.24358344078064
1.67,2.09,-10.72,0.01,8.28749132156372
1.69,2.1,-10.72,0.01,8.28950309753418
1.71,2.12,-10.71,0.01,8.290542364120483
1.72,2.14,-10.71,0.01,8.336112022399902
1.74,2.15,-10.7,0.01,8.338119745254517
1.75,2.17,-10.7,0.01,8.386016607284546
1.76,2.19,-10.69,0.01,8.388059854507446
1.76,2.19,-10.68,0.01,8.39009714126587
1.76,2.2,-10.67,0.01,8.432526588439941
1.76,2.2,-10.66,0.01,8.433568954467773
1.77,2.2,-10.65,0.01,8.434676170349121
1.78,2.21,-10.64,0.01,8.481858730316162
1.78,2.22,-10.63,0.01,8.48287582397461
1.79,2.23,-10.63,0.01,8.483907222747803
1.8,2.25,-10.62,0.01,8.529853820800781
1.81,2.26,-10.61,0.01,8.530888557434082
1.82,2.27,-10.6,0.01,8.531850337982178
1.83,2.27,-10.6,0.01,8.576725482940674
1.85,2.28,-10.59,0.01,8.576725482940674
1.85,2.29,-10.58,0.01,8.576725482940674
1.85,2.29,-10.57,0.01,8.629294633865356
1.85,2.3,-10.57,0.01,8.630302906036377
1.85,2.3,-10.56,0.01,8.632294178009033
1.86,2.3,-10.56,0.01,8.676233053207397
1.87,2.28,-10.56,0.01,8.677236795425415
1.86,2.26,-10.56,0.01,8.678246021270752
1.87,2.22,-10.56,0.01,8.724125623703003
1.87,2.18,-10.57,0.01,8.726125478744507
1.9,2.13,-10.56,0.01,8.77312707901001
2.03,2.09,-10.52,0.01,8.774128198623657
2.12,2.07,-10.49,0.01,8.775858163833618
2.16,2.05,-10.48,0.01,8.823075771331787
2.19,2.03,-10.47,0.01,8.824074268341064
2.21,2.03,-10.46,0.01,8.824074268341064
2.23,2.03,-10.45,0.01,8.871606588363647
2.24,2.03,-10.45,0.01,8.872570276260376
2.25,2.04,-10.44,0.01,8.873564720153809
2.25,2.04,-10.44,0.01,8.921160459518433
2.26,2.06,-10.43,0.01,8.923170328140259
2.26,2.07,-10.43,0.01,8.924148321151733
2.27,2.07,-10.43,0.01,8.968552350997925
2.27,2.07,-10.42,0.01,8.969563007354736
2.27,2.08,-10.42,0.01,8.970559358596802
2.28,2.08,-10.42,0.01,9.017958402633667
2.29,2.08,-10.41,0.01,9.018916606903076
2.37,2.07,-10.37,0.01,9.019933462142944
2.42,2.06,-10.35,0.01,9.06533145904541
2.45,2.05,-10.34,0.01,9.067333936691284
2.48,2.05,-10.32,0.01,9.110964298248291
2.49,2.04,-10.32,0.01,9.110964298248291
2.5,2.04,-10.31,0.01,9.110964298248291
2.52,2.04,-10.3,0.01,9.163804292678833
2.53,2.04,-10.29,0.01,9.164803266525269
2.53,2.04,-10.29,0.01,9.165801286697388
2.54,2.04,-10.29,0.01,9.21242618560791
2.54,2.03,-10.29,0.01,9.213427782058716
2.54,2.02,-10.3,0.01,9.214429378509521
2.53,2.01,-10.3,0.01,9.260425090789795
2.51,2.0,-10.31,0.01,9.261427402496338
2.5,1.99,-10.32,0.01,9.262428998947144
2.48,1.98,-10.33,0.01,9.309996604919434
2.47,1.98,-10.34,0.01,9.310993909835815
2.45,1.99,-10.35,0.01,9.311996221542358
2.42,1.99,-10.35,0.01,9.357987642288208
2.43,2.0,-10.35,0.01,9.358994960784912
3.11,2.02,-9.95,0.01,9.360993146896362
4.09,2.17,-9.06,0.01,9.40651249885559
4.38,2.27,-8.68,0.01,9.407514810562134
4.42,2.31,-8.61,0.01,9.40866494178772
4.46,2.3,-8.56,0.01,9.4554762840271
4.5,2.28,-8.49,0.01,9.456472635269165
4.52,2.32,-8.44,0.01,9.504489421844482
4.51,2.37,-8.43,0.01,9.505491256713867
4.52,2.4,-8.41,0.01,9.50649094581604
4.52,2.41,-8.39,0.01,9.55358099937439
4.52,2.41,-8.39,0.01,9.554579973220825
4.51,2.42,-8.4,0.01,9.555582761764526
4.5,2.43,-8.42,0.01,9.602351188659668
4.48,2.43,-8.45,0.01,9.603348731994629
4.46,2.44,-8.48,0.01,9.604351043701172
4.44,2.45,-8.51,0.01,9.650348901748657
4.42,2.45,-8.54,0.01,9.651351690292358
4.4,2.45,-8.57,0.01,9.653352737426758
4.38,2.45,-8.6,0.01,9.698911905288696
4.37,2.46,-8.62,0.01,9.700914859771729
4.35,2.46,-8.64,0.01,9.701913833618164
4.34,2.47,-8.66,0.01,9.747755765914917
4.32,2.47,-8.68,0.01,9.749756574630737
4.32,2.49,-8.69,0.01,9.750758647918701
4.32,2.5,-8.7,0.01,9.797171592712402
4.32,2.5,-8.71,0.01,9.7981698513031
4.32,2.51,-8.72,0.01,9.79917049407959
4.32,2.52,-8.72,0.01,9.84660530090332
4.32,2.53,-8.72,0.01,9.847596168518066
4.32,2.53,-8.72,0.01,9.893523216247559
4.32,2.54,-8.73,0.01,9.895035982131958
4.33,2.55,-8.72,0.01,9.897083044052124
4.33,2.56,-8.73,0.01,9.943078756332397
4.34,2.58,-8.73,0.01,9.94407844543457
4.34,2.59,-8.73,0.01,9.946074724197388
4.35,2.61,-8.72,0.01,9.991731882095337
4.36,2.63,-8.72,0.01,9.991731882095337
4.36,2.64,-8.72,0.01,9.991731882095337
4.37,2.65,-8.72,0.01,10.040745973587036
4.38,2.67,-8.72,0.01,10.041741132736206
4.39,2.68,-8.72,0.01,10.042743921279907
4.4,2.68,-8.72,0.01,10.090112686157227
4.41,2.68,-8.71,0.01,10.091107606887817
4.42,2.68,-8.71,0.01,10.091442823410034
4.43,2.68,-8.7,0.01,10.138397216796875
4.44,2.69,-8.7,0.01,10.139383792877197
4.45,2.7,-8.69,0.01,10.140389680862427
4.46,2.7,-8.7,0.01,10.187217235565186
4.47,2.7,-8.7,0.01,10.188500165939331
4.47,2.69,-8.71,0.01,10.236464738845825
4.47,2.69,-8.72,0.01,10.237458944320679
4.47,2.69,-8.73,0.01,10.238471984863281
4.47,2.69,-8.74,0.01,10.284362316131592
4.46,2.68,-8.77,0.01,10.28536081314087
4.45,2.69,-8.8,0.01,10.287362575531006
4.43,2.7,-8.83,0.01,10.333022117614746
4.42,2.69,-8.85,0.01,10.333974123001099
4.42,2.7,-8.86,0.01,10.33497405052185
4.41,2.7,-8.88,0.01,10.382269382476807
4.4,2.7,-8.89,0.01,10.383281469345093
4.39,2.7,-8.91,0.01,10.384278297424316
4.38,2.69,-8.92,0.01,10.430733919143677
4.35,2.67,-8.97,0.01,10.431734800338745
3.95,2.52,-9.44,0.01,10.432729721069336
3.58,2.33,-9.83,0.01,10.479048728942871
3.52,2.3,-9.88,0.01,10.480050325393677
3.46,2.23,-9.94,0.01,10.4818115234375
3.41,2.23,-9.98,0.01,10.528894186019897
3.37,2.23,-10.01,0.01,10.529895544052124
3.33,2.21,-10.05,0.01,10.530900239944458
3.29,2.18,-10.09,0.01,10.574931621551514
3.26,2.17,-10.12,0.01,10.574931621551514
3.26,2.15,-10.13,0.01,10.626712322235107
3.26,2.12,-10.15,0.01,10.62770938873291
3.25,2.1,-10.16,0.01,10.62770938873291
3.25,2.07,-10.17,0.01,10.674645900726318
3.26,2.03,-10.18,0.01,10.674645900726318
3.26,2.01,-10.18,0.01,10.725019216537476
3.26,1.99,-10.19,0.01,10.728024959564209
3.26,1.96,-10.19,0.01,10.728024959564209
3.26,1.94,-10.19,0.01,10.773220777511597
3.27,1.92,-10.19,0.01,10.774270296096802
3.28,1.9,-10.18,0.01,10.774270296096802
3.29,1.88,-10.18,0.01,10.821401357650757
3.31,1.87,-10.17,0.01,10.822414636611938
3.32,1.86,-10.17,0.01,10.823418855667114
3.33,1.84,-10.16,0.01,10.871162414550781
3.33,1.83,-10.16,0.01,10.872164249420166
3.34,1.82,-10.17,0.01,10.872164249420166
3.34,1.81,-10.17,0.01,10.918403625488281
3.34,1.8,-10.17,0.01,10.91954779624939
3.34,1.8,-10.17,0.01,10.920561790466309
3.33,1.81,-10.18,0.01,10.968054056167603
3.33,1.81,-10.18,0.01,10.968054056167603
3.33,1.81,-10.19,0.01,11.015733242034912
3.32,1.82,-10.19,0.01,11.016718864440918
3.32,1.81,-10.19,0.01,11.018719911575317
3.32,1.81,-10.19,0.01,11.064687490463257
3.32,1.8,-10.2,0.01,11.065690517425537
3.31,1.78,-10.2,0.01,11.067689895629883
3.31,1.77,-10.2,0.01,11.113122701644897
3.32,1.77,-10.19,0.01,11.11496090888977
3.32,1.79,-10.19,0.01,11.161631345748901
3.32,1.79,-10.19,0.01,11.16368556022644
3.32,1.79,-10.2,0.01,11.165632009506226
3.3,1.8,-10.21,0.01,11.210862636566162
3.29,1.8,-10.22,0.01,11.211827278137207
3.3,1.81,-10.21,0.01,11.213770866394043
3.79,2.01,-9.78,0.01,11.259749174118042
4.27,2.38,-9.21,0.01,11.260749101638794
4.45,2.48,-8.97,0.01,11.261754274368286
4.5,2.55,-8.88,0.01,11.308370590209961
4.5,2.61,-8.88,0.01,11.309370279312134
4.53,2.64,-8.82,0.01,11.357794284820557
4.54,2.71,-8.75,0.01,11.358792781829834
4.57,2.77,-8.68,0.01,11.359920263290405
4.61,2.81,-8.6,0.01,11.40580701828003
4.64,2.85,-8.54,0.01,11.407369613647461
4.66,2.88,-8.49,0.01,11.408387422561646
4.67,2.91,-8.45,0.01,11.454888343811035
4.69,2.92,-8.42,0.01,11.45588994026184
4.69,2.94,-8.42,0.01,11.456892490386963
4.63,2.94,-8.51,0.01,11.505207300186157
4.54,2.96,-8.63,0.01,11.508190631866455
4.47,2.98,-8.72,0.01,11.50989580154419
4.43,2.99,-8.78,0.01,11.553240776062012
4.41,2.99,-8.82,0.01,11.554237842559814
4.39,2.99,-8.85,0.01,11.555065870285034
4.37,2.99,-8.87,0.01,11.599873781204224
4.36,2.98,-8.9,0.01,11.602391719818115
4.35,2.98,-8.91,0.01,11.603391885757446
4.33,2.98,-8.94,0.01,11.64987564086914
4.31,2.98,-8.97,0.01,11.650871753692627
4.3,2.97,-8.99,0.01,11.651886940002441
4.29,2.97,-9.0,0.01,11.69862699508667
4.26,2.96,-9.02,0.01,11.69959545135498
4.23,2.96,-9.04,0.01,11.747185707092285
4.21,2.96,-9.05,0.01,11.74818205833435
4.17,2.96,-9.07,0.01,11.749183893203735
4.13,2.97,-9.08,0.01,11.795593976974487
